Tag;Wochentag;Airline Code;Airline Name;Flugnummer;Bewegungsart LSV;Dest 3-Letter;City;ATA_ATD_ltc_Time;STA_STD_ltc_Time;Piste;PAX
29.07.2018;So;2L;Helvetic Airways AG;2L062;S;CLY;Calvi;07:37:41;07:40:00;32;91
29.07.2018;So;2L;Helvetic Airways AG;2L063;L;CLY;Calvi;14:15:33;14:20:00;14;99
29.07.2018;So;2L;Helvetic Airways AG;2L974;S;RLG;Rostock;15:15:07;15:05:00;28;89
29.07.2018;So;2L;Helvetic Airways AG;2L975;L;RLG;Rostock;18:50:55;18:55:00;14;85
29.07.2018;So;2L;Helvetic Airways AG;2L7010;S;PMI;Mallorca;07:20:21;07:20:00;28;99
29.07.2018;So;2L;Helvetic Airways AG;2L7011;L;PMI;Mallorca;17:06:18;16:55:00;14;99
29.07.2018;So;8Q;ONUR HAVA TASIMACILIK AWMS;8Q841;L;AYT;Antalya;20:12:12;19:35:00;28;214
29.07.2018;So;8Q;ONUR HAVA TASIMACILIK AWMS;8Q842;S;AYT;Antalya;21:32:11;20:35:00;32;212
29.07.2018;So;A3;Aegean Airlines S.A.;A3442;L;HER;Heraklion;17:43:56;17:25:00;14;171
29.07.2018;So;A3;Aegean Airlines S.A.;A3443;S;HER;Heraklion;18:25:15;18:10:00;28;170
29.07.2018;So;A3;Aegean Airlines S.A.;A3852;L;ATH;Athens;15:59:43;15:35:00;14;162
29.07.2018;So;A3;Aegean Airlines S.A.;A3853;S;ATH;Athens;17:11:01;16:25:00;28;167
29.07.2018;So;AA;American Airlines Inc.;AA092;L;PHL;Philadelphia;08:12:39;08:50:00;34;169
29.07.2018;So;AA;American Airlines Inc.;AA093;S;PHL;Philadelphia;11:43:00;11:45:00;16;204
29.07.2018;So;AC;Air Canada;AC802;L;YVR;Vancouver;08:14:58;07:55:00;34;211
29.07.2018;So;AC;Air Canada;AC803;S;YVR;Vancouver;10:12:50;10:05:00;16;249
29.07.2018;So;AC;Air Canada;AC878;L;YYZ;Toronto;08:04:40;07:50:00;34;391
29.07.2018;So;AC;Air Canada;AC879;S;YYZ;Toronto;10:21:35;09:35:00;16;396
29.07.2018;So;AF;Air France;AF1114;L;CDG;Paris;08:55:09;08:50:00;34;100
29.07.2018;So;AF;Air France;AF1115;S;CDG;Paris;09:41:00;09:40:00;28;100
29.07.2018;So;AF;Air France;AF1414;L;CDG;Paris;22:50:32;22:35:00;28;126
29.07.2018;So;AF;Air France;AF1415;S;CDG;Paris;07:45:00;07:45:00;32;107
29.07.2018;So;AF;Air France;AF1614;L;CDG;Paris;14:16:54;14:10:00;14;126
29.07.2018;So;AF;Air France;AF1615;S;CDG;Paris;14:55:43;15:05:00;28;106
29.07.2018;So;AF;Air France;AF1814;L;CDG;Paris;17:57:25;17:45:00;14;123
29.07.2018;So;AF;Air France;AF1815;S;CDG;Paris;18:34:00;18:30:00;28;109
29.07.2018;So;AT;Royal Air Maroc;AT936;L;CMN;Casablanca;17:32:44;17:20:00;14;131
29.07.2018;So;AT;Royal Air Maroc;AT936;S;CMN;Casablanca;18:32:00;18:10:00;28;147
29.07.2018;So;AY;Finnair Plc;AY1511;L;HEL;Helsinki;09:45:13;09:40:00;14;196
29.07.2018;So;AY;Finnair Plc;AY1512;S;HEL;Helsinki;10:52:00;10:55:00;28;207
29.07.2018;So;AY;Finnair Plc;AY1513;L;HEL;Helsinki;18:24:34;18:15:00;14;201
29.07.2018;So;AY;Finnair Plc;AY1514;S;HEL;Helsinki;19:25:00;19:10:00;28;204
29.07.2018;So;AZ;Alitalia -Compagnia Aerea Italiana;AZ571;S;FCO;Rome;11:13:50;11:10:00;28;150
29.07.2018;So;AZ;Alitalia -Compagnia Aerea Italiana;AZ572;L;FCO;Rome;10:24:12;10:15:00;14;138
29.07.2018;So;AZ;Alitalia -Compagnia Aerea Italiana;AZ573;S;FCO;Rome;19:05:58;19:10:00;28;76
29.07.2018;So;AZ;Alitalia -Compagnia Aerea Italiana;AZ574;L;FCO;Rome;18:18:32;18:30:00;14;90
29.07.2018;So;BA;British Airways plc;BA709;S;LHR;London;07:14:00;07:15:00;28;124
29.07.2018;So;BA;British Airways plc;BA712;L;LHR;London;12:18:15;12:20:00;14;131
29.07.2018;So;BA;British Airways plc;BA713;S;LHR;London;13:10:00;13:10:00;28;152
29.07.2018;So;BA;British Airways plc;BA714;L;LHR;London;14:57:12;15:00:00;14;129
29.07.2018;So;BA;British Airways plc;BA715;S;LHR;London;15:51:00;15:50:00;28;128
29.07.2018;So;BA;British Airways plc;BA718;L;LHR;London;18:57:09;18:55:00;14;132
29.07.2018;So;BA;British Airways plc;BA719;S;LHR;London;20:37:00;20:40:00;32;109
29.07.2018;So;BA;British Airways plc;BA720;L;LHR;London;23:06:54;22:35:00;28;134
29.07.2018;So;BT;airBaltic Corporation AS;BT643;L;RIX;Riga;17:57:31;17:55:00;14;132
29.07.2018;So;BT;airBaltic Corporation AS;BT644;S;RIX;Riga;18:57:08;18:35:00;28;113
29.07.2018;So;CA;Air China;CA781;L;PEK;Beijing;19:48:07;18:20:00;14;186
29.07.2018;So;CA;Air China;CA782;S;PEK;Beijing;21:08:43;20:00:00;32;187
29.07.2018;So;CJ;BA CityFlyer Ltd;CJ4509;L;EDI;Edinburgh;17:48:41;17:35:00;14;76
29.07.2018;So;CJ;BA CityFlyer Ltd;CJ8768;S;LCY;London;18:34:00;18:20:00;28;73
29.07.2018;So;CJ;BA CityFlyer Ltd;CJ8769;L;LCY;London;22:40:09;22:25:00;28;73
29.07.2018;So;CX;Cathay Pacific Airways Ltd.;CX382;S;HKG;Hong Kong;13:44:43;13:40:00;16;264
29.07.2018;So;CX;Cathay Pacific Airways Ltd.;CX383;L;HKG;Hong Kong;06:17:41;06:30:00;34;253
29.07.2018;So;DL;Delta Air Lines Inc.;DL066;L;ATL;Atlanta;10:36:41;08:30:00;14;216
29.07.2018;So;DL;Delta Air Lines Inc.;DL067;S;ATL;Atlanta;12:57:21;10:15:00;16;223
29.07.2018;So;DL;Delta Air Lines Inc.;DL407;L;JFK;New York;10:50:31;10:30:00;14;234
29.07.2018;So;DL;Delta Air Lines Inc.;DL408;S;JFK;New York;13:44:28;13:40:00;28;234
29.07.2018;So;EI;Aer Lingus Ltd.;EI348;L;DUB;Dublin;21:08:44;20:50:00;28;168
29.07.2018;So;EI;Aer Lingus Ltd.;EI349;S;DUB;Dublin;21:56:51;21:30:00;32;169
29.07.2018;So;EK;Emirates the International Airline;EK085;L;DXB;Dubai;20:08:25;20:20:00;14;427
29.07.2018;So;EK;Emirates the International Airline;EK086;S;DXB;Dubai;22:26:16;22:15:00;32;509
29.07.2018;So;EK;Emirates the International Airline;EK087;L;DXB;Dubai;13:45:36;13:20:00;14;471
29.07.2018;So;EK;Emirates the International Airline;EK088;S;DXB;Dubai;15:39:38;15:25:00;16;499
29.07.2018;So;EW;Eurowings GmbH;EW762;L;CGN;Cologne;19:59:29;19:45:00;14;86
29.07.2018;So;EW;Eurowings GmbH;EW763;S;CGN;Cologne;20:36:39;20:40:00;32;107
29.07.2018;So;EW;Eurowings GmbH;EW764;L;CGN;Cologne;08:19:08;08:00:00;34;114
29.07.2018;So;EW;Eurowings GmbH;EW765;S;CGN;Cologne;08:56:33;08:40:00;28;131
29.07.2018;So;EW;Eurowings GmbH;EW766;L;CGN;Cologne;12:59:37;12:00:00;14;124
29.07.2018;So;EW;Eurowings GmbH;EW767;S;CGN;Cologne;13:29:46;13:00:00;28;102
29.07.2018;So;EW;Eurowings GmbH;EW768;L;CGN;Cologne;17:16:12;16:30:00;14;140
29.07.2018;So;EW;Eurowings GmbH;EW769;S;CGN;Cologne;18:18:59;17:05:00;28;118
29.07.2018;So;EW;Eurowings GmbH;EW7760;L;HAM;Hamburg;08:42:25;08:25:00;34;130
29.07.2018;So;EW;Eurowings GmbH;EW7761;S;HAM;Hamburg;09:29:24;09:05:00;28;168
29.07.2018;So;EW;Eurowings GmbH;EW7762;L;HAM;Hamburg;14:24:53;14:05:00;14;129
29.07.2018;So;EW;Eurowings GmbH;EW7763;S;HAM;Hamburg;15:25:14;14:45:00;28;136
29.07.2018;So;EW;Eurowings GmbH;EW7764;L;HAM;Hamburg;20:40:29;19:40:00;28;163
29.07.2018;So;EW;Eurowings GmbH;EW7765;S;HAM;Hamburg;21:27:48;20:20:00;32;168
29.07.2018;So;EW;Eurowings GmbH;EW9762;L;DUS;Dusseldorf;08:27:47;08:10:00;34;74
29.07.2018;So;EW;Eurowings GmbH;EW9763;S;DUS;Dusseldorf;09:13:33;08:50:00;28;72
29.07.2018;So;EW;Eurowings GmbH;EW9766;L;DUS;Dusseldorf;20:22:33;18:20:00;28;151
29.07.2018;So;EW;Eurowings GmbH;EW9767;S;DUS;Dusseldorf;21:17:13;19:00:00;32;167
29.07.2018;So;EW;Eurowings GmbH;EW9768;L;DUS;Dusseldorf;21:04:23;20:05:00;28;139
29.07.2018;So;EW;Eurowings GmbH;EW9769;S;DUS;Dusseldorf;21:45:33;20:40:00;32;158
29.07.2018;So;EY;Etihad Airways;EY073;L;AUH;Abu Dhabi;06:30:18;06:45:00;34;299
29.07.2018;So;EY;Etihad Airways;EY074;S;AUH;Abu Dhabi;11:30:00;11:30:00;28;284
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY2045;L;LTN;London;15:51:41;15:45:00;14;179
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY2046;S;LTN;London;16:43:32;16:30:00;28;178
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY2047;L;LTN;London;22:29:14;20:45:00;28;173
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY2048;S;LTN;London;23:06:56;21:25:00;32;174
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY4611;L;SXF;Berlin;12:44:16;12:50:00;14;144
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY4612;S;SXF;Berlin;13:47:52;13:30:00;28;140
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY5860;S;TXL;Berlin;06:24:15;06:30:00;32;69
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY5863;L;TXL;Berlin;10:04:10;10:05:00;14;164
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY5864;S;TXL;Berlin;10:45:46;10:45:00;28;163
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY5867;L;TXL;Berlin;14:28:28;14:20:00;14;77
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY5868;S;TXL;Berlin;15:05:08;15:00:00;28;77
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY5873;L;TXL;Berlin;18:54:04;18:35:00;14;79
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY5874;S;TXL;Berlin;19:24:17;19:10:00;28;79
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY5875;L;TXL;Berlin;21:40:03;20:10:00;28;151
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY5876;S;TXL;Berlin;22:16:34;20:50:00;32;144
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY5877;L;TXL;Berlin;23:36:36;22:50:00;28;81
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY7681;L;LIS;Lisbon;10:10:26;10:30:00;14;155
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY7682;S;LIS;Lisbon;11:30:21;11:05:00;28;156
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY8115;L;LGW;London;16:27:11;16:10:00;14;165
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY8116;S;LGW;London;17:10:36;16:45:00;28;171
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY8117;L;LGW;London;23:06:53;20:55:00;28;148
29.07.2018;So;EZY;easyJet Airline Company Ltd.;EZY8118;S;LGW;London;23:32:56;21:30:00;32;141
29.07.2018;So;FB;Bulgaria Air;FB491;L;SOF;Sofia;19:54:03;19:45:00;14;131
29.07.2018;So;FB;Bulgaria Air;FB492;S;SOF;Sofia;20:48:41;20:45:00;32;136
29.07.2018;So;FI;Icelandair Deutschland;FI568;L;KEF;Reykjavík;13:16:37;13:00:00;14;256
29.07.2018;So;FI;Icelandair Deutschland;FI569;S;KEF;Reykjavík;14:19:38;14:00:00;28;261
29.07.2018;So;GM;Germania Flug AG;GM3402;S;BEY;Beirut;21:39:46;21:15:00;32;213
29.07.2018;So;GM;Germania Flug AG;GM3404;S;PMI;Mallorca;15:52:31;15:50:00;28;134
29.07.2018;So;GM;Germania Flug AG;GM3405;L;PMI;Mallorca;20:32:21;20:45:00;28;146
29.07.2018;So;GM;Germania Flug AG;GM3506;S;HRG;Hurghada;10:19:37;10:20:00;28;130
29.07.2018;So;GM;Germania Flug AG;GM3507;L;HRG;Hurghada;20:16:07;20:20:00;28;144
29.07.2018;So;GM;Germania Flug AG;GM3512;S;LCA;Larnarca;07:00:00;07:00:00;32;142
29.07.2018;So;GM;Germania Flug AG;GM3513;L;LCA;Larnarca;14:57:13;15:05:00;14;147
29.07.2018;So;GM;Germania Flug AG;GM4276;S;PMI;Mallorca;16:58:02;16:50:00;28;65
29.07.2018;So;GM;Germania Flug AG;GM4277;L;PMI;Mallorca;22:01:29;22:00:00;28;133
29.07.2018;So;GM;Germania Flug AG;GM4936;S;LPA;Gran Canaria;06:20:00;06:20:00;32;137
29.07.2018;So;GM;Germania Flug AG;GM4937;L;LPA;Gran Canaria;15:41:20;15:35:00;14;140
29.07.2018;So;GM;Germania Flug AG;GM6028;S;SKP;Skopje;14:05:47;14:10:00;16;205
29.07.2018;So;GM;Germania Flug AG;GM6029;L;SKP;Skopje;19:12:07;19:25:00;14;214
29.07.2018;So;GM;Germania Flug AG;GM6032;S;PRN;Prishtina;07:50:12;07:55:00;32;215
29.07.2018;So;GM;Germania Flug AG;GM6033;L;PRN;Prishtina;12:48:47;12:55:00;14;210
29.07.2018;So;GM;Germania Flug AG;GM6037;L;PRN;Prishtina;06:27:19;06:30:00;34;215
29.07.2018;So;GM;Germania Flug AG;GM6044;S;SKP;Skopje;21:36:18;21:35:00;32;148
29.07.2018;So;GM;Germania Flug AG;GM6140;S;PRN;Prishtina;22:09:22;21:55:00;32;150
29.07.2018;So;HV;Transavia Airlines C.V.;HV5069;L;AMS;Amsterdam;16:20:16;16:15:00;14;169
29.07.2018;So;HV;Transavia Airlines C.V.;HV5070;S;AMS;Amsterdam;17:27:22;17:10:00;28;164
29.07.2018;So;IB;Iberia LAE;IB3464;L;MAD;Madrid;10:57:27;11:05:00;14;193
29.07.2018;So;IB;Iberia LAE;IB3471;S;MAD;Madrid;18:40:00;18:40:00;28;152
29.07.2018;So;IB;Iberia LAE;IB3474;L;MAD;Madrid;17:55:42;18:00:00;14;162
29.07.2018;So;IB;Iberia LAE;IB3475;S;MAD;Madrid;07:42:39;07:45:00;32;123
29.07.2018;So;IB;Iberia LAE;IB3476;L;MAD;Madrid;22:28:31;22:15:00;28;125
29.07.2018;So;IB;Iberia LAE;IB3477;S;MAD;Madrid;11:49:00;11:50:00;28;179
29.07.2018;So;JP;Adria Airways;JP306;L;LJU;Ljubljana;18:39:47;18:15:00;14;85
29.07.2018;So;JP;Adria Airways;JP307;S;LJU;Ljubljana;20:46:59;20:45:00;32;24
29.07.2018;So;JP;Adria Airways;JP310;L;LJU;Ljubljana;14:35:57;14:30:00;14;63
29.07.2018;So;JP;Adria Airways;JP311;S;LJU;Ljubljana;15:08:49;15:05:00;28;49
29.07.2018;So;JP;Adria Airways;JP364;L;LJU;Ljubljana;08:44:12;08:20:00;34;40
29.07.2018;So;JP;Adria Airways;JP365;S;LJU;Ljubljana;10:29:42;10:25:00;28;81
29.07.2018;So;JU;Air SERBIA a.d. Beograd;JU370;L;BEG;Belgrade;09:15:23;09:10:00;14;122
29.07.2018;So;JU;Air SERBIA a.d. Beograd;JU371;S;BEG;Belgrade;10:05:19;09:55:00;28;134
29.07.2018;So;JU;Air SERBIA a.d. Beograd;JU372;L;BEG;Belgrade;14:38:38;14:30:00;14;127
29.07.2018;So;JU;Air SERBIA a.d. Beograd;JU373;S;BEG;Belgrade;15:27:31;15:20:00;28;133
29.07.2018;So;JU;Air SERBIA a.d. Beograd;JU374;L;BEG;Belgrade;20:41:04;20:10:00;28;149
29.07.2018;So;JU;Air SERBIA a.d. Beograd;JU375;S;BEG;Belgrade;21:51:04;21:00:00;32;165
29.07.2018;So;KL;KLM Royal Dutch Airlines;KL1952;S;AMS;Amsterdam;07:10:00;07:00:00;28;92
29.07.2018;So;KL;KLM Royal Dutch Airlines;KL1953;L;AMS;Amsterdam;08:36:00;08:35:00;34;88
29.07.2018;So;KL;KLM Royal Dutch Airlines;KL1954;S;AMS;Amsterdam;09:15:39;09:20:00;28;91
29.07.2018;So;KL;KLM Royal Dutch Airlines;KL1957;L;AMS;Amsterdam;10:53:51;11:05:00;14;182
29.07.2018;So;KL;KLM Royal Dutch Airlines;KL1958;S;AMS;Amsterdam;11:47:49;11:50:00;28;167
29.07.2018;So;KL;KLM Royal Dutch Airlines;KL1959;L;AMS;Amsterdam;13:54:46;13:35:00;14;99
29.07.2018;So;KL;KLM Royal Dutch Airlines;KL1960;S;AMS;Amsterdam;14:32:04;14:15:00;28;88
29.07.2018;So;KL;KLM Royal Dutch Airlines;KL1961;L;AMS;Amsterdam;16:47:31;16:45:00;14;184
29.07.2018;So;KL;KLM Royal Dutch Airlines;KL1962;S;AMS;Amsterdam;17:43:18;17:35:00;28;170
29.07.2018;So;KL;KLM Royal Dutch Airlines;KL1963;L;AMS;Amsterdam;18:35:53;18:40:00;14;79
29.07.2018;So;KL;KLM Royal Dutch Airlines;KL1964;S;AMS;Amsterdam;19:23:00;19:20:00;28;78
29.07.2018;So;KL;KLM Royal Dutch Airlines;KL1969;L;AMS;Amsterdam;22:44:58;22:25:00;28;100
29.07.2018;So;KM;Air Malta;KM490;L;MLA;Malta;19:30:53;16:45:00;14;158
29.07.2018;So;KM;Air Malta;KM491;S;MLA;Malta;20:12:26;17:40:00;32;162
29.07.2018;So;LH;Deutsche Lufthansa AG;LH1182;L;FRA;Frankfurt;08:01:51;07:35:00;34;141
29.07.2018;So;LH;Deutsche Lufthansa AG;LH1183;S;FRA;Frankfurt;08:40:50;08:15:00;32;149
29.07.2018;So;LH;Deutsche Lufthansa AG;LH1184;L;FRA;Frankfurt;08:48:24;08:35:00;34;94
29.07.2018;So;LH;Deutsche Lufthansa AG;LH1185;S;FRA;Frankfurt;09:41:59;09:35:00;28;96
29.07.2018;So;LH;Deutsche Lufthansa AG;LH1186;L;FRA;Frankfurt;10:39:05;10:35:00;14;128
29.07.2018;So;LH;Deutsche Lufthansa AG;LH1187;S;FRA;Frankfurt;11:17:56;11:15:00;28;128
29.07.2018;So;LH;Deutsche Lufthansa AG;LH1190;L;FRA;Frankfurt;14:04:43;13:55:00;14;128
29.07.2018;So;LH;Deutsche Lufthansa AG;LH1191;S;FRA;Frankfurt;14:49:00;14:40:00;28;132
29.07.2018;So;LH;Deutsche Lufthansa AG;LH1196;L;FRA;Frankfurt;17:29:55;17:20:00;14;150
29.07.2018;So;LH;Deutsche Lufthansa AG;LH1197;S;FRA;Frankfurt;18:10:44;18:05:00;28;156
29.07.2018;So;LH;Deutsche Lufthansa AG;LH1198;L;FRA;Frankfurt;20:13:15;19:20:00;28;125
29.07.2018;So;LH;Deutsche Lufthansa AG;LH1199;S;FRA;Frankfurt;20:48:30;20:00:00;32;79
29.07.2018;So;LH;Deutsche Lufthansa AG;LH2367;S;MUC;Munich;09:21:23;09:20:00;28;86
29.07.2018;So;LH;Deutsche Lufthansa AG;LH2368;L;MUC;Munich;13:23:17;12:45:00;14;95
29.07.2018;So;LH;Deutsche Lufthansa AG;LH2369;S;MUC;Munich;14:16:51;13:20:00;28;92
29.07.2018;So;LH;Deutsche Lufthansa AG;LH2370;L;MUC;Munich;16:31:05;16:20:00;14;86
29.07.2018;So;LH;Deutsche Lufthansa AG;LH2371;S;MUC;Munich;17:13:00;16:55:00;28;77
29.07.2018;So;LH;Deutsche Lufthansa AG;LH2372;L;MUC;Munich;19:37:13;19:30:00;14;76
29.07.2018;So;LH;Deutsche Lufthansa AG;LH2373;S;MUC;Munich;20:06:09;20:05:00;32;35
29.07.2018;So;LO;LOT Polish Airlines;LO411;L;WAW;Warsaw;09:58:44;09:45:00;14;100
29.07.2018;So;LO;LOT Polish Airlines;LO412;S;WAW;Warsaw;10:45:04;10:25:00;28;90
29.07.2018;So;LO;LOT Polish Airlines;LO419;L;WAW;Warsaw;19:59:01;19:05:00;14;94
29.07.2018;So;LO;LOT Polish Airlines;LO420;S;WAW;Warsaw;20:50:19;19:50:00;32;93
29.07.2018;So;LX;Swiss International Air Lines AG;LX006;S;ORD;Chicago;09:45:00;09:40:00;16;236
29.07.2018;So;LX;Swiss International Air Lines AG;LX007;L;ORD;Chicago;06:20:19;06:20:00;34;220
29.07.2018;So;LX;Swiss International Air Lines AG;LX008;S;ORD;Chicago;13:24:27;12:55:00;16;339
29.07.2018;So;LX;Swiss International Air Lines AG;LX009;L;ORD;Chicago;10:13:45;10:30:00;14;304
29.07.2018;So;LX;Swiss International Air Lines AG;LX014;S;JFK;New York;13:17:00;12:55:00;16;235
29.07.2018;So;LX;Swiss International Air Lines AG;LX015;L;JFK;New York;10:30:56;10:50:00;14;225
29.07.2018;So;LX;Swiss International Air Lines AG;LX016;S;JFK;New York;10:03:00;09:50:00;16;236
29.07.2018;So;LX;Swiss International Air Lines AG;LX017;L;JFK;New York;08:07:16;08:00:00;34;235
29.07.2018;So;LX;Swiss International Air Lines AG;LX018;S;EWR;New York;17:43:00;17:20:00;16;214
29.07.2018;So;LX;Swiss International Air Lines AG;LX019;L;EWR;New York;11:27:55;11:40:00;14;205
29.07.2018;So;LX;Swiss International Air Lines AG;LX038;S;SFO;San Francisco;13:24:00;13:10:00;16;340
