Tag;Wochentag;Airline Code;Airline Name;Flugnummer;Bewegungsart LSV;Dest 3-Letter;City;ATA_ATD_ltc_Time;STA_STD_ltc_Time;Piste;PAX
29.07.2018;So;LX;Swiss International Air Lines AG;LX039;L;SFO;San Francisco;15:41:09;15:40:00;14;337
29.07.2018;So;LX;Swiss International Air Lines AG;LX040;S;LAX;Los Angeles;13:32:28;13:10:00;16;338
29.07.2018;So;LX;Swiss International Air Lines AG;LX041;L;LAX;Los Angeles;15:05:40;15:15:00;14;338
29.07.2018;So;LX;Swiss International Air Lines AG;LX052;S;BOS;Boston;17:56:00;17:30:00;16;216
29.07.2018;So;LX;Swiss International Air Lines AG;LX053;L;BOS;Boston;10:42:08;11:00:00;14;208
29.07.2018;So;LX;Swiss International Air Lines AG;LX054;S;BOS;Boston;13:07:00;12:55:00;16;236
29.07.2018;So;LX;Swiss International Air Lines AG;LX055;L;BOS;Boston;06:32:08;06:15:00;34;227
29.07.2018;So;LX;Swiss International Air Lines AG;LX064;S;MIA;Miami;13:38:00;13:20:00;16;236
29.07.2018;So;LX;Swiss International Air Lines AG;LX065;L;MIA;Miami;10:37:21;11:00:00;14;219
29.07.2018;So;LX;Swiss International Air Lines AG;LX086;S;YUL;Montreal;13:04:00;12:50:00;16;234
29.07.2018;So;LX;Swiss International Air Lines AG;LX087;L;YUL;Montreal;06:22:38;06:15:00;34;208
29.07.2018;So;LX;Swiss International Air Lines AG;LX092;S;GRU;Sao Paulo;23:08:00;22:40:00;32;332
29.07.2018;So;LX;Swiss International Air Lines AG;LX093;L;GRU;Sao Paulo;10:41:32;10:30:00;14;336
29.07.2018;So;LX;Swiss International Air Lines AG;LX138;S;HKG;Hong Kong;00:14:00;22:40:00;34;336
29.07.2018;So;LX;Swiss International Air Lines AG;LX138;S;HKG;Hong Kong;23:06:00;22:40:00;34;340
29.07.2018;So;LX;Swiss International Air Lines AG;LX139;L;HKG;Hong Kong;06:13:27;06:10:00;34;312
29.07.2018;So;LX;Swiss International Air Lines AG;LX146;S;DEL;New Delhi;12:47:00;12:40:00;16;236
29.07.2018;So;LX;Swiss International Air Lines AG;LX147;L;DEL;New Delhi;06:34:31;06:20:00;34;231
29.07.2018;So;LX;Swiss International Air Lines AG;LX154;S;BOM;Mumbai;09:48:00;09:45:00;16;223
29.07.2018;So;LX;Swiss International Air Lines AG;LX155;L;BOM;Mumbai;06:09:21;06:15:00;34;230
29.07.2018;So;LX;Swiss International Air Lines AG;LX160;S;NRT;Tokyo;13:05:00;13:00:00;16;214
29.07.2018;So;LX;Swiss International Air Lines AG;LX161;L;NRT;Tokyo;15:14:34;15:35:00;14;212
29.07.2018;So;LX;Swiss International Air Lines AG;LX176;S;SIN;Singapore;23:09:00;22:45:00;34;336
29.07.2018;So;LX;Swiss International Air Lines AG;LX177;L;SIN;Singapore;06:19:24;06:10:00;34;337
29.07.2018;So;LX;Swiss International Air Lines AG;LX180;S;BKK;Bangkok;18:44:26;17:55:00;16;339
29.07.2018;So;LX;Swiss International Air Lines AG;LX181;L;BKK;Bangkok;19:00:45;19:35:00;14;333
29.07.2018;So;LX;Swiss International Air Lines AG;LX188;S;PVG;Shanghai;13:19:00;13:05:00;16;209
29.07.2018;So;LX;Swiss International Air Lines AG;LX189;L;PVG;Shanghai;15:21:21;15:50:00;14;198
29.07.2018;So;LX;Swiss International Air Lines AG;LX196;S;PEK;Beijing;13:17:00;13:15:00;16;227
29.07.2018;So;LX;Swiss International Air Lines AG;LX197;L;PEK;Beijing;11:13:05;11:20:00;14;182
29.07.2018;So;LX;Swiss International Air Lines AG;LX238;S;CAI;Cairo;22:24:00;21:50:00;32;157
29.07.2018;So;LX;Swiss International Air Lines AG;LX242;S;MCT;Muscat;12:30:00;12:25:00;16;232
29.07.2018;So;LX;Swiss International Air Lines AG;LX243;L;MCT;Muscat;06:26:12;06:25:00;34;222
29.07.2018;So;LX;Swiss International Air Lines AG;LX252;S;TLV;Tel Aviv;09:46:00;09:45:00;28;232
29.07.2018;So;LX;Swiss International Air Lines AG;LX253;L;TLV;Tel Aviv;19:20:46;19:15:00;14;235
29.07.2018;So;LX;Swiss International Air Lines AG;LX256;S;TLV;Tel Aviv;23:40:00;22:40:00;32;211
29.07.2018;So;LX;Swiss International Air Lines AG;LX257;L;TLV;Tel Aviv;08:28:57;08:10:00;34;236
29.07.2018;So;LX;Swiss International Air Lines AG;LX288;S;JNB;Johannesburg;22:58:00;22:40:00;34;219
29.07.2018;So;LX;Swiss International Air Lines AG;LX289;L;JNB;Johannesburg;06:14:29;06:10:00;34;208
29.07.2018;So;LX;Swiss International Air Lines AG;LX294;S;DAR;Dar es Salaam;10:01:00;09:55:00;16;226
29.07.2018;So;LX;Swiss International Air Lines AG;LX296;L;NBO;Nairobi;06:15:51;06:15:00;34;226
29.07.2018;So;LX;Swiss International Air Lines AG;LX316;S;LHR;London;07:21:00;07:05:00;28;119
29.07.2018;So;LX;Swiss International Air Lines AG;LX317;L;LHR;London;11:42:36;11:35:00;14;110
29.07.2018;So;LX;Swiss International Air Lines AG;LX318;S;LHR;London;10:40:00;10:30:00;28;134
29.07.2018;So;LX;Swiss International Air Lines AG;LX319;L;LHR;London;14:46:08;14:45:00;14;125
29.07.2018;So;LX;Swiss International Air Lines AG;LX324;S;LHR;London;15:43:00;15:30:00;28;132
29.07.2018;So;LX;Swiss International Air Lines AG;LX325;L;LHR;London;19:58:13;19:55:00;14;130
29.07.2018;So;LX;Swiss International Air Lines AG;LX326;S;LHR;London;17:37:00;17:10:00;28;159
29.07.2018;So;LX;Swiss International Air Lines AG;LX327;L;LHR;London;22:33:48;21:20:00;28;173
29.07.2018;So;LX;Swiss International Air Lines AG;LX332;S;LHR;London;12:35:00;12:05:00;28;174
29.07.2018;So;LX;Swiss International Air Lines AG;LX333;L;LHR;London;17:05:31;16:30:00;14;170
29.07.2018;So;LX;Swiss International Air Lines AG;LX338;S;LHR;London;18:59:00;18:35:00;28;170
29.07.2018;So;LX;Swiss International Air Lines AG;LX339;L;LHR;London;23:23:52;22:45:00;28;174
29.07.2018;So;LX;Swiss International Air Lines AG;LX340;S;LHR;London;21:18:50;20:55:00;32;190
29.07.2018;So;LX;Swiss International Air Lines AG;LX345;L;LHR;London;08:52:01;08:40:00;34;215
29.07.2018;So;LX;Swiss International Air Lines AG;LX380;S;MAN;Manchester;17:40:00;17:00:00;28;130
29.07.2018;So;LX;Swiss International Air Lines AG;LX381;L;MAN;Manchester;22:06:04;21:30:00;28;134
29.07.2018;So;LX;Swiss International Air Lines AG;LX400;S;DUB;Dublin;09:29:00;09:10:00;16;215
29.07.2018;So;LX;Swiss International Air Lines AG;LX401;L;DUB;Dublin;14:29:56;14:25:00;14;212
29.07.2018;So;LX;Swiss International Air Lines AG;LX406;S;DUB;Dublin;07:07:00;07:00:00;28;132
29.07.2018;So;LX;Swiss International Air Lines AG;LX407;L;DUB;Dublin;12:28:46;11:55:00;14;140
29.07.2018;So;LX;Swiss International Air Lines AG;LX424;S;BHX;Birmingham;17:19:23;17:10:00;28;105
29.07.2018;So;LX;Swiss International Air Lines AG;LX425;L;BHX;Birmingham;21:38:08;21:35:00;28;109
29.07.2018;So;LX;Swiss International Air Lines AG;LX454;S;LCY;London;19:34:29;19:00:00;28;102
29.07.2018;So;LX;Swiss International Air Lines AG;LX455;L;LCY;London;23:27:35;22:45:00;28;110
29.07.2018;So;LX;Swiss International Air Lines AG;LX456;S;LCY;London;13:46:08;13:00:00;28;100
29.07.2018;So;LX;Swiss International Air Lines AG;LX457;L;LCY;London;17:43:57;16:45:00;14;104
29.07.2018;So;LX;Swiss International Air Lines AG;LX466;S;LCY;London;17:45:03;17:15:00;28;104
29.07.2018;So;LX;Swiss International Air Lines AG;LX467;L;LCY;London;21:17:55;20:55:00;28;121
29.07.2018;So;LX;Swiss International Air Lines AG;LX556;S;BOD;Bordeaux;17:34:00;17:20:00;28;127
29.07.2018;So;LX;Swiss International Air Lines AG;LX557;L;BOD;Bordeaux;21:31:36;21:20:00;28;170
29.07.2018;So;LX;Swiss International Air Lines AG;LX560;S;NCE;Nice;18:28:00;17:05:00;28;157
29.07.2018;So;LX;Swiss International Air Lines AG;LX561;L;NCE;Nice;21:35:56;20:10:00;28;155
29.07.2018;So;LX;Swiss International Air Lines AG;LX562;S;NCE;Nice;08:58:00;08:55:00;28;111
29.07.2018;So;LX;Swiss International Air Lines AG;LX563;L;NCE;Nice;11:58:09;12:00:00;14;123
29.07.2018;So;LX;Swiss International Air Lines AG;LX564;S;NCE;Nice;22:02:00;21:55:00;32;64
29.07.2018;So;LX;Swiss International Air Lines AG;LX565;L;NCE;Nice;07:58:33;08:00:00;34;169
29.07.2018;So;LX;Swiss International Air Lines AG;LX568;S;NCE;Nice;13:05:00;12:50:00;28;106
29.07.2018;So;LX;Swiss International Air Lines AG;LX569;L;NCE;Nice;16:13:37;16:00:00;14;131
29.07.2018;So;LX;Swiss International Air Lines AG;LX632;S;CDG;Paris;07:34:00;07:35:00;32;102
29.07.2018;So;LX;Swiss International Air Lines AG;LX633;L;CDG;Paris;11:08:28;11:10:00;14;136
29.07.2018;So;LX;Swiss International Air Lines AG;LX638;S;CDG;Paris;13:19:00;12:35:00;28;123
29.07.2018;So;LX;Swiss International Air Lines AG;LX639;L;CDG;Paris;16:25:39;15:55:00;14;136
29.07.2018;So;LX;Swiss International Air Lines AG;LX644;S;CDG;Paris;18:45:00;18:50:00;28;85
29.07.2018;So;LX;Swiss International Air Lines AG;LX645;L;CDG;Paris;22:03:40;21:55:00;28;176
29.07.2018;So;LX;Swiss International Air Lines AG;LX646;S;CDG;Paris;21:29:00;20:50:00;32;106
29.07.2018;So;LX;Swiss International Air Lines AG;LX647;L;CDG;Paris;08:41:50;08:40:00;34;116
29.07.2018;So;LX;Swiss International Air Lines AG;LX724;S;AMS;Amsterdam;07:23:00;07:20:00;32;168
29.07.2018;So;LX;Swiss International Air Lines AG;LX725;L;AMS;Amsterdam;11:11:34;11:10:00;14;175
29.07.2018;So;LX;Swiss International Air Lines AG;LX728;S;AMS;Amsterdam;12:47:00;12:30:00;28;170
29.07.2018;So;LX;Swiss International Air Lines AG;LX729;L;AMS;Amsterdam;16:29:39;16:25:00;14;169
29.07.2018;So;LX;Swiss International Air Lines AG;LX734;S;AMS;Amsterdam;18:04:00;17:35:00;28;133
29.07.2018;So;LX;Swiss International Air Lines AG;LX735;L;AMS;Amsterdam;22:35:52;21:20:00;28;138
29.07.2018;So;LX;Swiss International Air Lines AG;LX736;S;AMS;Amsterdam;21:00:00;20:55:00;32;126
29.07.2018;So;LX;Swiss International Air Lines AG;LX737;L;AMS;Amsterdam;08:44:46;08:25:00;34;161
29.07.2018;So;LX;Swiss International Air Lines AG;LX750;S;LUX;Luxembourg;09:17:45;09:05:00;28;100
29.07.2018;So;LX;Swiss International Air Lines AG;LX751;L;LUX;Luxembourg;11:38:15;11:40:00;14;89
29.07.2018;So;LX;Swiss International Air Lines AG;LX770;S;BRU;Brussels;22:09:01;21:00:00;32;103
29.07.2018;So;LX;Swiss International Air Lines AG;LX771;L;BRU;Brussels;08:34:04;08:20:00;34;103
29.07.2018;So;LX;Swiss International Air Lines AG;LX780;S;BRU;Brussels;13:07:28;12:55:00;28;102
29.07.2018;So;LX;Swiss International Air Lines AG;LX781;L;BRU;Brussels;16:10:26;16:10:00;14;106
29.07.2018;So;LX;Swiss International Air Lines AG;LX786;S;BRU;Brussels;07:54:00;07:35:00;32;114
29.07.2018;So;LX;Swiss International Air Lines AG;LX787;L;BRU;Brussels;11:23:23;11:10:00;14;119
29.07.2018;So;LX;Swiss International Air Lines AG;LX788;S;BRU;Brussels;18:38:41;18:25:00;28;87
29.07.2018;So;LX;Swiss International Air Lines AG;LX789;L;BRU;Brussels;21:48:55;21:25:00;28;94
29.07.2018;So;LX;Swiss International Air Lines AG;LX814;S;HAJ;Hanover;07:38:00;07:35:00;32;77
29.07.2018;So;LX;Swiss International Air Lines AG;LX815;L;HAJ;Hanover;10:57:39;11:20:00;14;59
29.07.2018;So;LX;Swiss International Air Lines AG;LX816;S;HAJ;Hanover;12:18:00;12:15:00;28;131
29.07.2018;So;LX;Swiss International Air Lines AG;LX817;L;HAJ;Hanover;15:44:56;15:55:00;14;99
29.07.2018;So;LX;Swiss International Air Lines AG;LX818;S;HAJ;Hanover;21:29:00;21:00:00;32;89
29.07.2018;So;LX;Swiss International Air Lines AG;LX828;S;HAJ;Hanover;19:18:00;18:35:00;28;174
29.07.2018;So;LX;Swiss International Air Lines AG;LX829;L;HAJ;Hanover;22:24:05;21:45:00;28;129
29.07.2018;So;LX;Swiss International Air Lines AG;LX900;S;LEJ;Leipzig;11:23:00;11:25:00;28;62
29.07.2018;So;LX;Swiss International Air Lines AG;LX901;L;LEJ;Leipzig;14:40:32;14:35:00;14;73
29.07.2018;So;LX;Swiss International Air Lines AG;LX918;S;DRS;Dresden;19:04:23;18:35:00;28;68
29.07.2018;So;LX;Swiss International Air Lines AG;LX919;L;DRS;Dresden;22:18:10;21:40:00;28;63
29.07.2018;So;LX;Swiss International Air Lines AG;LX960;S;TXL;Berlin;06:23:00;06:20:00;32;119
29.07.2018;So;LX;Swiss International Air Lines AG;LX961;L;TXL;Berlin;10:13:05;09:55:00;14;141
29.07.2018;So;LX;Swiss International Air Lines AG;LX962;S;TXL;Berlin;20:51:00;20:50:00;32;125
29.07.2018;So;LX;Swiss International Air Lines AG;LX963;L;TXL;Berlin;08:31:00;08:10:00;34;128
29.07.2018;So;LX;Swiss International Air Lines AG;LX964;S;TXL;Berlin;10:43:00;10:45:00;28;174
29.07.2018;So;LX;Swiss International Air Lines AG;LX965;L;TXL;Berlin;14:29:52;14:15:00;14;174
29.07.2018;So;LX;Swiss International Air Lines AG;LX966;S;TXL;Berlin;13:02:00;12:45:00;28;174
29.07.2018;So;LX;Swiss International Air Lines AG;LX967;L;TXL;Berlin;16:57:29;16:20:00;14;172
29.07.2018;So;LX;Swiss International Air Lines AG;LX970;S;TXL;Berlin;16:44:00;16:35:00;16;135
29.07.2018;So;LX;Swiss International Air Lines AG;LX971;L;TXL;Berlin;20:37:01;20:05:00;28;138
29.07.2018;So;LX;Swiss International Air Lines AG;LX974;S;TXL;Berlin;07:25:00;07:20:00;32;71
29.07.2018;So;LX;Swiss International Air Lines AG;LX975;L;TXL;Berlin;11:02:13;10:55:00;14;129
29.07.2018;So;LX;Swiss International Air Lines AG;LX976;S;TXL;Berlin;09:04:00;08:55:00;28;175
29.07.2018;So;LX;Swiss International Air Lines AG;LX977;L;TXL;Berlin;12:35:39;12:25:00;14;176
29.07.2018;So;LX;Swiss International Air Lines AG;LX978;S;TXL;Berlin;18:37:00;18:30:00;28;174
29.07.2018;So;LX;Swiss International Air Lines AG;LX979;L;TXL;Berlin;22:18:09;21:55:00;28;174
29.07.2018;So;LX;Swiss International Air Lines AG;LX980;S;TXL;Berlin;15:03:00;15:00:00;28;174
29.07.2018;So;LX;Swiss International Air Lines AG;LX981;L;TXL;Berlin;18:33:58;18:30:00;14;174
29.07.2018;So;LX;Swiss International Air Lines AG;LX982;S;TXL;Berlin;18:09:00;17:30:00;28;117
29.07.2018;So;LX;Swiss International Air Lines AG;LX983;L;TXL;Berlin;22:32:58;21:00:00;28;118
29.07.2018;So;LX;Swiss International Air Lines AG;LX1012;S;DUS;Dusseldorf;09:01:25;09:00:00;28;102
29.07.2018;So;LX;Swiss International Air Lines AG;LX1013;L;DUS;Dusseldorf;13:12:41;12:10:00;14;97
29.07.2018;So;LX;Swiss International Air Lines AG;LX1016;S;DUS;Dusseldorf;07:33:00;07:30:00;32;94
29.07.2018;So;LX;Swiss International Air Lines AG;LX1017;L;DUS;Dusseldorf;11:09:16;10:50:00;14;117
29.07.2018;So;LX;Swiss International Air Lines AG;LX1018;S;DUS;Dusseldorf;13:06:00;12:50:00;28;123
29.07.2018;So;LX;Swiss International Air Lines AG;LX1019;L;DUS;Dusseldorf;16:10:27;16:05:00;14;113
29.07.2018;So;LX;Swiss International Air Lines AG;LX1024;S;DUS;Dusseldorf;16:57:00;16:50:00;28;117
29.07.2018;So;LX;Swiss International Air Lines AG;LX1025;L;DUS;Dusseldorf;20:17:49;20:00:00;28;133
29.07.2018;So;LX;Swiss International Air Lines AG;LX1026;S;DUS;Dusseldorf;17:56:00;17:55:00;28;115
29.07.2018;So;LX;Swiss International Air Lines AG;LX1027;L;DUS;Dusseldorf;20:57:13;20:55:00;28;97
29.07.2018;So;LX;Swiss International Air Lines AG;LX1050;S;HAM;Hamburg;07:21:00;07:20:00;32;174
29.07.2018;So;LX;Swiss International Air Lines AG;LX1051;L;HAM;Hamburg;11:05:31;11:10:00;14;176
29.07.2018;So;LX;Swiss International Air Lines AG;LX1052;S;HAM;Hamburg;08:58:00;08:55:00;28;175
29.07.2018;So;LX;Swiss International Air Lines AG;LX1053;L;HAM;Hamburg;12:27:28;12:30:00;14;161
29.07.2018;So;LX;Swiss International Air Lines AG;LX1054;S;HAM;Hamburg;17:49:00;17:40:00;28;113
29.07.2018;So;LX;Swiss International Air Lines AG;LX1055;L;HAM;Hamburg;21:14:59;21:15:00;28;110
29.07.2018;So;LX;Swiss International Air Lines AG;LX1056;S;HAM;Hamburg;13:04:00;12:50:00;28;169
29.07.2018;So;LX;Swiss International Air Lines AG;LX1057;L;HAM;Hamburg;16:32:32;16:25:00;14;173
29.07.2018;So;LX;Swiss International Air Lines AG;LX1058;S;HAM;Hamburg;17:12:00;16:45:00;28;165
29.07.2018;So;LX;Swiss International Air Lines AG;LX1059;L;HAM;Hamburg;20:28:37;20:10:00;28;170
29.07.2018;So;LX;Swiss International Air Lines AG;LX1060;S;HAM;Hamburg;21:02:00;20:45:00;32;173
29.07.2018;So;LX;Swiss International Air Lines AG;LX1061;L;HAM;Hamburg;08:10:55;07:50:00;34;130
29.07.2018;So;LX;Swiss International Air Lines AG;LX1068;S;FRA;Frankfurt;07:04:00;06:55:00;32;117
29.07.2018;So;LX;Swiss International Air Lines AG;LX1069;L;FRA;Frankfurt;09:48:34;09:40:00;14;111
29.07.2018;So;LX;Swiss International Air Lines AG;LX1074;S;FRA;Frankfurt;15:42:05;15:40:00;28;68
29.07.2018;So;LX;Swiss International Air Lines AG;LX1075;L;FRA;Frankfurt;18:55:31;18:20:00;14;90
29.07.2018;So;LX;Swiss International Air Lines AG;LX1076;S;FRA;Frankfurt;19:36:00;19:05:00;28;128
29.07.2018;So;LX;Swiss International Air Lines AG;LX1077;L;FRA;Frankfurt;22:22:22;21:45:00;28;204
29.07.2018;So;LX;Swiss International Air Lines AG;LX1100;S;MUC;Munich;07:18:00;07:15:00;32;68
29.07.2018;So;LX;Swiss International Air Lines AG;LX1101;L;MUC;Munich;10:21:05;10:20:00;14;68
29.07.2018;So;LX;Swiss International Air Lines AG;LX1108;S;MUC;Munich;15:32:13;15:25:00;28;57
29.07.2018;So;LX;Swiss International Air Lines AG;LX1109;L;MUC;Munich;18:18:53;17:55:00;14;65
29.07.2018;So;LX;Swiss International Air Lines AG;LX1110;S;MUC;Munich;19:35:00;19:20:00;28;96
29.07.2018;So;LX;Swiss International Air Lines AG;LX1111;L;MUC;Munich;22:28:30;21:45:00;28;137
29.07.2018;So;LX;Swiss International Air Lines AG;LX1168;S;STR;Stuttgart;12:38:07;12:35:00;28;50
29.07.2018;So;LX;Swiss International Air Lines AG;LX1169;L;STR;Stuttgart;16:03:19;16:05:00;14;72
29.07.2018;So;LX;Swiss International Air Lines AG;LX1176;S;STR;Stuttgart;09:37:32;09:35:00;28;42
29.07.2018;So;LX;Swiss International Air Lines AG;LX1177;L;STR;Stuttgart;11:40:44;11:40:00;14;63
